DBN,School Name,Year,Total Enrollment,Grade 3K+PK (Half Day & Full Day),Grade K,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,# Female,% Female,# Male,% Male,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# White,% White,# Students with Disabilities,% Students with Disabilities,# English Language Learners,% English Language Learners,# Poverty,% Poverty,Economic Need Index
28Q349,The Queens School for Leadership and Excellence,2016-17,196,35,78,83,0,0,0,0,0,0,0,0,0,0,0,87,0.444,109,0.556,84,0.429,42,0.214,57,0.291,8,0.041,5,0.026,25,0.128,36,0.184,171,87.2%,62.7%
28Q349,The Queens School for Leadership and Excellence,2017-18,318,35,103,90,90,0,0,0,0,0,0,0,0,0,0,144,0.453,174,0.547,131,0.412,64,0.201,104,0.327,10,0.031,9,0.028,42,0.132,53,0.167,282,88.7%,78.9%
28Q349,The Queens School for Leadership and Excellence,2018-19,427,35,103,100,97,92,0,0,0,0,0,0,0,0,0,208,0.487,219,0.513,174,0.407,79,0.185,154,0.361,11,0.026,9,0.021,65,0.152,77,0.18,365,85.5%,78.3%
29Q038,P.S. 038 Rosedale,2017-18,270,0,46,52,48,42,44,38,0,0,0,0,0,0,0,129,0.478,141,0.522,5,0.019,231,0.856,26,0.096,2,0.007,6,0.022,47,0.174,14,0.052,215,79.6%,54.0%
28Q349,The Queens School for Leadership and Excellence,2019-20,520,36,78,104,103,99,100,0,0,0,0,0,0,0,0,266,0.512,254,0.488,224,0.431,81,0.156,193,0.371,13,0.025,9,0.017,70,0.135,101,0.194,448,86.2%,79.2%
28Q350,Jamaica Gateway to the Sciences,2015-16,515,0,0,0,0,0,0,0,0,0,0,134,137,123,121,265,0.515,250,0.485,206,0.4,225,0.437,50,0.097,24,0.047,10,0.019,54,0.105,38,0.074,377,73.2%,48.8%
28Q350,Jamaica Gateway to the Sciences,2016-17,523,0,0,0,0,0,0,0,0,0,0,141,132,127,123,277,0.53,246,0.47,218,0.417,204,0.39,56,0.107,31,0.059,14,0.027,67,0.128,49,0.094,399,76.3%,50.5%
28Q350,Jamaica Gateway to the Sciences,2017-18,511,0,0,0,0,0,0,0,0,0,0,135,131,123,122,268,0.524,243,0.476,200,0.391,186,0.364,67,0.131,45,0.088,13,0.025,74,0.145,58,0.114,386,75.5%,67.7%
28Q350,Jamaica Gateway to the Sciences,2018-19,494,0,0,0,0,0,0,0,0,0,0,128,128,119,119,250,0.506,244,0.494,186,0.377,171,0.346,78,0.158,45,0.091,14,0.028,73,0.148,49,0.099,372,75.3%,65.8%
28Q350,Jamaica Gateway to the Sciences,2019-20,483,0,0,0,0,0,0,0,0,0,0,136,123,118,106,234,0.484,249,0.516,165,0.342,168,0.348,84,0.174,50,0.104,16,0.033,68,0.141,44,0.091,348,72.0%,69.2%
28Q354,The Jermaine L. Green STEM Institute of Queens,2015-16,630,37,102,103,105,109,85,89,0,0,0,0,0,0,0,285,0.452,345,0.548,14,0.022,566,0.898,39,0.062,8,0.013,3,0.005,134,0.213,21,0.033,528,83.8%,55.4%
28Q354,The Jermaine L. Green STEM Institute of Queens,2016-17,642,36,88,99,108,113,107,91,0,0,0,0,0,0,0,298,0.464,344,0.536,17,0.026,566,0.882,40,0.062,11,0.017,8,0.012,126,0.196,26,0.04,486,75.7%,53.0%
28Q354,The Jermaine L. Green STEM Institute of Queens,2017-18,616,27,92,85,96,102,106,108,0,0,0,0,0,0,0,285,0.463,331,0.537,19,0.031,530,0.86,45,0.073,18,0.029,4,0.006,117,0.19,21,0.034,485,78.7%,70.3%
28Q354,The Jermaine L. Green STEM Institute of Queens,2018-19,581,34,74,94,80,91,101,107,0,0,0,0,0,0,0,278,0.478,303,0.522,12,0.021,482,0.83,53,0.091,30,0.052,4,0.007,103,0.177,18,0.031,469,80.7%,68.1%
28Q354,The Jermaine L. Green STEM Institute of Queens,2019-20,533,23,77,81,88,84,88,92,0,0,0,0,0,0,0,259,0.486,274,0.514,10,0.019,436,0.818,51,0.096,32,0.06,4,0.008,92,0.173,15,0.028,422,79.2%,71.0%
28Q358,M.S. 358,2015-16,128,0,0,0,0,0,0,0,128,0,0,0,0,0,0,65,0.508,63,0.492,29,0.227,48,0.375,41,0.32,7,0.055,3,0.023,20,0.156,24,0.188,101,78.9%,65.8%
28Q358,M.S. 358,2016-17,262,0,0,0,0,0,0,0,140,122,0,0,0,0,0,129,0.492,133,0.508,58,0.221,81,0.309,104,0.397,12,0.046,7,0.027,51,0.195,40,0.153,222,84.7%,67.6%
28Q358,M.S. 358,2017-18,381,0,0,0,0,0,0,0,125,134,122,0,0,0,0,181,0.475,200,0.525,82,0.215,112,0.294,158,0.415,19,0.05,10,0.026,74,0.194,60,0.157,340,89.2%,76.8%
28Q358,M.S. 358,2018-19,362,0,0,0,0,0,0,0,105,125,132,0,0,0,0,169,0.467,193,0.533,86,0.238,88,0.243,167,0.461,13,0.036,8,0.022,72,0.199,59,0.163,312,86.2%,76.8%
28Q358,M.S. 358,2019-20,362,0,0,0,0,0,0,0,103,131,128,0,0,0,0,181,0.5,181,0.5,96,0.265,87,0.24,157,0.434,17,0.047,5,0.014,73,0.202,56,0.155,313,86.5%,78.8%
28Q440,Forest Hills High School,2015-16,3834,0,0,0,0,0,0,0,0,0,0,906,1101,929,898,1975,0.515,1859,0.485,955,0.249,344,0.09,1289,0.336,116,0.03,1130,0.295,493,0.129,200,0.052,2398,62.5%,45.6%
28Q440,Forest Hills High School,2016-17,3903,0,0,0,0,0,0,0,0,0,0,991,1008,1037,867,1999,0.512,1904,0.488,957,0.245,326,0.084,1347,0.345,141,0.036,1132,0.29,557,0.143,252,0.065,2596,66.5%,44.4%
28Q440,Forest Hills High School,2017-18,3783,0,0,0,0,0,0,0,0,0,0,943,938,929,973,1966,0.52,1814,0.48,900,0.238,307,0.081,1313,0.347,141,0.037,1122,0.297,552,0.146,291,0.077,2800,74.0%,58.6%
28Q440,Forest Hills High School,2018-19,3806,0,0,0,0,0,0,0,0,0,0,995,964,896,951,1958,0.514,1848,0.486,922,0.242,271,0.071,1343,0.353,150,0.039,1120,0.294,605,0.159,329,0.086,2999,78.8%,59.0%
28Q440,Forest Hills High School,2019-20,3705,0,0,0,0,0,0,0,0,0,0,1028,916,906,855,1883,0.508,1822,0.492,898,0.242,246,0.066,1359,0.367,134,0.036,1068,0.288,626,0.169,334,0.09,2787,75.2%,60.9%
28Q505,Hillcrest High School,2015-16,3321,0,0,0,0,0,0,0,0,0,0,940,929,734,718,1768,0.532,1553,0.468,1070,0.322,966,0.291,1031,0.31,107,0.032,147,0.044,361,0.109,414,0.125,2615,78.7%,57.0%
28Q505,Hillcrest High School,2016-17,3422,0,0,0,0,0,0,0,0,0,0,949,947,772,754,1806,0.528,1616,0.472,1071,0.313,979,0.286,1107,0.323,131,0.038,134,0.039,356,0.104,478,0.14,2712,79.3%,56.2%
28Q505,Hillcrest High School,2017-18,3367,0,0,0,0,0,0,0,0,0,0,979,897,759,732,1757,0.522,1610,0.478,1010,0.3,975,0.29,1126,0.334,134,0.04,122,0.036,385,0.114,547,0.162,2804,83.3%,73.8%
28Q505,Hillcrest High School,2018-19,3300,0,0,0,0,0,0,0,0,0,0,991,880,672,757,1685,0.511,1615,0.489,1065,0.323,865,0.262,1107,0.335,155,0.047,108,0.033,361,0.109,594,0.18,2753,83.4%,74.0%
28Q505,Hillcrest High School,2019-20,3091,0,0,0,0,0,0,0,0,0,0,915,833,682,661,1543,0.499,1548,0.501,985,0.319,797,0.258,1063,0.344,155,0.05,91,0.029,361,0.117,532,0.172,2546,82.4%,76.0%
28Q620,Thomas A. Edison Career and Technical Education Hi,2015-16,2132,0,0,0,0,0,0,0,0,0,0,538,532,526,536,740,0.347,1392,0.653,990,0.464,446,0.209,494,0.232,110,0.052,92,0.043,254,0.119,29,0.014,1657,77.7%,43.9%
28Q620,Thomas A. Edison Career and Technical Education Hi,2016-17,2090,0,0,0,0,0,0,0,0,0,0,515,576,485,514,741,0.355,1349,0.645,953,0.456,440,0.211,494,0.236,103,0.049,100,0.048,254,0.122,40,0.019,1683,80.5%,42.2%
28Q620,Thomas A. Edison Career and Technical Education Hi,2017-18,2133,0,0,0,0,0,0,0,0,0,0,570,555,533,475,747,0.35,1386,0.65,1003,0.47,406,0.19,498,0.233,132,0.062,94,0.044,274,0.128,51,0.024,1733,81.2%,61.2%
28Q620,Thomas A. Edison Career and Technical Education Hi,2018-19,2196,0,0,0,0,0,0,0,0,0,0,580,618,495,503,773,0.352,1423,0.648,1065,0.485,392,0.179,508,0.231,141,0.064,90,0.041,296,0.135,49,0.022,1673,76.2%,61.1%
28Q620,Thomas A. Edison Career and Technical Education Hi,2019-20,2224,0,0,0,0,0,0,0,0,0,0,565,597,577,485,819,0.368,1405,0.632,1084,0.487,391,0.176,510,0.229,157,0.071,82,0.037,314,0.141,53,0.024,1629,73.2%,61.7%
28Q680,Queens Gateway to Health Sciences Secondary School,2015-16,726,0,0,0,0,0,0,0,92,91,92,104,109,113,125,421,0.58,305,0.42,340,0.468,255,0.351,77,0.106,31,0.043,23,0.032,66,0.091,2,0.003,473,65.2%,42.4%
28Q680,Queens Gateway to Health Sciences Secondary School,2016-17,704,0,0,0,0,0,0,0,98,90,89,112,104,107,104,386,0.548,318,0.452,348,0.494,221,0.314,65,0.092,43,0.061,27,0.038,75,0.107,5,0.007,428,60.8%,40.0%
28Q680,Queens Gateway to Health Sciences Secondary School,2017-18,690,0,0,0,0,0,0,0,102,95,83,105,105,99,101,377,0.546,312,0.452,349,0.506,187,0.271,67,0.097,58,0.084,29,0.042,82,0.119,9,0.013,436,63.2%,55.5%
28Q680,Queens Gateway to Health Sciences Secondary School,2018-19,711,0,0,0,0,0,0,0,94,97,94,127,101,100,98,387,0.544,324,0.456,358,0.504,179,0.252,71,0.1,67,0.094,36,0.051,93,0.131,8,0.011,407,57.2%,54.0%
28Q680,Queens Gateway to Health Sciences Secondary School,2019-20,694,0,0,0,0,0,0,0,93,86,94,119,113,97,92,377,0.543,317,0.457,363,0.523,161,0.232,65,0.094,74,0.107,31,0.045,90,0.13,6,0.009,405,58.4%,56.9%
28Q686,Queens Metropolitan High School,2015-16,1060,0,0,0,0,0,0,0,0,0,0,270,275,222,293,523,0.493,537,0.507,112,0.106,46,0.043,483,0.456,19,0.018,400,0.377,168,0.158,25,0.024,628,59.2%,41.7%
28Q686,Queens Metropolitan High School,2016-17,1067,0,0,0,0,0,0,0,0,0,0,293,276,266,232,518,0.485,549,0.515,103,0.097,37,0.035,494,0.463,16,0.015,417,0.391,170,0.159,29,0.027,660,61.9%,37.0%
28Q686,Queens Metropolitan High School,2017-18,1091,0,0,0,0,0,0,0,0,0,0,254,290,292,255,516,0.473,575,0.527,108,0.099,36,0.033,490,0.449,10,0.009,447,0.41,169,0.155,34,0.031,673,61.7%,47.8%
28Q686,Queens Metropolitan High School,2018-19,1104,0,0,0,0,0,0,0,0,0,0,281,259,289,275,553,0.501,551,0.499,112,0.101,41,0.037,468,0.424,11,0.01,472,0.428,190,0.172,35,0.032,679,61.5%,43.9%
28Q686,Queens Metropolitan High School,2019-20,1144,0,0,0,0,0,0,0,0,0,0,306,286,256,296,569,0.497,575,0.503,112,0.098,45,0.039,505,0.441,12,0.01,470,0.411,212,0.185,47,0.041,653,57.1%,47.5%
28Q687,Queens High School for the Sciences at York Colleg,2015-16,434,0,0,0,0,0,0,0,0,0,0,102,112,116,104,189,0.435,245,0.565,333,0.767,22,0.051,44,0.101,5,0.012,30,0.069,0,0,0,0,283,65.2%,30.4%
28Q687,Queens High School for the Sciences at York Colleg,2016-17,462,0,0,0,0,0,0,0,0,0,0,119,116,111,116,197,0.426,265,0.574,364,0.788,25,0.054,32,0.069,14,0.03,27,0.058,1,0.002,0,0,293,63.4%,31.5%
28Q687,Queens High School for the Sciences at York Colleg,2017-18,473,0,0,0,0,0,0,0,0,0,0,132,117,113,111,209,0.442,264,0.558,383,0.81,20,0.042,20,0.042,22,0.047,28,0.059,0,0,0,0,305,64.5%,47.7%
28Q687,Queens High School for the Sciences at York Colleg,2018-19,475,0,0,0,0,0,0,0,0,0,0,123,129,113,110,207,0.436,268,0.564,389,0.819,15,0.032,19,0.04,23,0.048,29,0.061,0,0,0,0,294,61.9%,48.5%
28Q687,Queens High School for the Sciences at York Colleg,2019-20,480,0,0,0,0,0,0,0,0,0,0,112,126,129,113,212,0.442,268,0.558,397,0.827,19,0.04,19,0.04,25,0.052,20,0.042,1,0.002,0,0,297,61.9%,50.6%
28Q690,High School for Law Enforcement and Public Safety,2015-16,589,0,0,0,0,0,0,0,0,0,0,193,184,91,121,273,0.463,316,0.537,64,0.109,383,0.65,114,0.194,18,0.031,10,0.017,104,0.177,17,0.029,436,74.0%,57.4%
28Q690,High School for Law Enforcement and Public Safety,2016-17,560,0,0,0,0,0,0,0,0,0,0,182,160,110,108,262,0.468,298,0.532,58,0.104,359,0.641,116,0.207,20,0.036,7,0.013,97,0.173,20,0.036,404,72.1%,56.4%
28Q690,High School for Law Enforcement and Public Safety,2017-18,498,0,0,0,0,0,0,0,0,0,0,167,127,101,103,229,0.46,269,0.54,50,0.1,305,0.612,113,0.227,19,0.038,11,0.022,92,0.185,28,0.056,365,73.3%,72.0%
28Q690,High School for Law Enforcement and Public Safety,2018-19,462,0,0,0,0,0,0,0,0,0,0,139,141,80,102,220,0.476,242,0.524,58,0.126,266,0.576,112,0.242,17,0.037,9,0.019,98,0.212,32,0.069,328,71.0%,70.0%
28Q690,High School for Law Enforcement and Public Safety,2019-20,395,0,0,0,0,0,0,0,0,0,0,104,124,92,75,202,0.511,193,0.489,60,0.152,210,0.532,103,0.261,16,0.041,6,0.015,86,0.218,26,0.066,308,78.0%,72.5%
28Q896,"Young Women's Leadership School, Queens",2015-16,552,0,0,0,0,0,0,0,79,82,77,81,80,92,61,552,1,0,0,179,0.324,255,0.462,77,0.139,27,0.049,14,0.025,75,0.136,11,0.02,419,75.9%,50.0%
28Q896,"Young Women's Leadership School, Queens",2016-17,566,0,0,0,0,0,0,0,80,79,79,87,83,71,87,566,1,0,0,184,0.325,272,0.481,65,0.115,32,0.057,13,0.023,84,0.148,11,0.019,453,80.0%,47.8%
28Q896,"Young Women's Leadership School, Queens",2017-18,563,0,0,0,0,0,0,0,87,79,78,87,83,76,73,563,1,0,0,206,0.366,247,0.439,66,0.117,31,0.055,13,0.023,86,0.153,8,0.014,446,79.2%,61.2%
28Q896,"Young Women's Leadership School, Queens",2018-19,547,0,0,0,0,0,0,0,88,86,74,83,70,71,75,547,1,0,0,213,0.389,223,0.408,64,0.117,33,0.06,14,0.026,84,0.154,9,0.016,394,72.0%,59.8%
28Q896,"Young Women's Leadership School, Queens",2019-20,560,0,0,0,0,0,0,0,79,90,84,88,84,66,69,560,1,0,0,218,0.389,214,0.382,68,0.121,44,0.079,16,0.029,82,0.146,10,0.018,405,72.3%,61.7%
29Q015,P.S. 015 Jackie Robinson,2015-16,468,36,68,65,76,71,77,75,0,0,0,0,0,0,0,242,0.517,226,0.483,3,0.006,442,0.944,22,0.047,1,0.002,0,0,63,0.135,8,0.017,362,77.4%,48.2%
29Q015,P.S. 015 Jackie Robinson,2016-17,465,26,76,73,70,73,71,76,0,0,0,0,0,0,0,241,0.518,224,0.482,6,0.013,431,0.927,23,0.049,3,0.006,2,0.004,51,0.11,13,0.028,345,74.2%,50.9%
29Q015,P.S. 015 Jackie Robinson,2017-18,433,36,57,71,68,57,79,65,0,0,0,0,0,0,0,237,0.547,196,0.453,7,0.016,392,0.905,26,0.06,5,0.012,3,0.007,71,0.164,14,0.032,326,75.3%,63.5%
29Q015,P.S. 015 Jackie Robinson,2018-19,440,36,71,67,67,64,61,74,0,0,0,0,0,0,0,226,0.514,214,0.486,7,0.016,386,0.877,35,0.08,9,0.02,3,0.007,73,0.166,18,0.041,336,76.4%,66.0%
29Q015,P.S. 015 Jackie Robinson,2019-20,392,24,58,68,58,68,59,57,0,0,0,0,0,0,0,199,0.508,193,0.492,8,0.02,332,0.847,41,0.105,10,0.026,1,0.003,62,0.158,15,0.038,282,71.9%,69.2%
29Q033,P.S. 033 Edward M. Funk,2015-16,1053,0,181,174,176,170,169,183,0,0,0,0,0,0,0,505,0.48,548,0.52,488,0.463,176,0.167,277,0.263,68,0.065,44,0.042,123,0.117,159,0.151,819,77.8%,44.8%
29Q033,P.S. 033 Edward M. Funk,2016-17,989,0,157,182,159,163,166,162,0,0,0,0,0,0,0,466,0.471,523,0.529,463,0.468,146,0.148,260,0.263,76,0.077,44,0.044,124,0.125,174,0.176,804,81.3%,40.1%
29Q033,P.S. 033 Edward M. Funk,2017-18,974,0,148,170,175,155,164,162,0,0,0,0,0,0,0,452,0.464,522,0.536,474,0.487,141,0.145,241,0.247,83,0.085,35,0.036,133,0.137,177,0.182,800,82.1%,61.1%
29Q033,P.S. 033 Edward M. Funk,2018-19,952,0,147,155,161,161,165,163,0,0,0,0,0,0,0,439,0.461,513,0.539,465,0.488,138,0.145,227,0.238,82,0.086,40,0.042,137,0.144,167,0.175,734,77.1%,60.9%
29Q033,P.S. 033 Edward M. Funk,2019-20,945,36,150,145,143,157,158,156,0,0,0,0,0,0,0,454,0.48,491,0.52,482,0.51,131,0.139,218,0.231,77,0.081,37,0.039,131,0.139,135,0.143,710,75.1%,61.9%
29Q034,P.S. 034 John Harvard,2015-16,570,36,81,81,95,90,99,88,0,0,0,0,0,0,0,274,0.481,296,0.519,44,0.077,421,0.739,89,0.156,8,0.014,8,0.014,89,0.156,55,0.096,481,84.4%,50.2%
29Q034,P.S. 034 John Harvard,2016-17,569,32,78,101,82,99,86,91,0,0,0,0,0,0,0,271,0.476,298,0.524,47,0.083,414,0.728,87,0.153,12,0.021,9,0.016,85,0.149,67,0.118,523,91.9%,51.5%
29Q034,P.S. 034 John Harvard,2017-18,580,36,85,80,103,90,99,87,0,0,0,0,0,0,0,283,0.488,297,0.512,54,0.093,406,0.7,96,0.166,16,0.028,8,0.014,97,0.167,62,0.107,527,90.9%,66.4%
29Q034,P.S. 034 John Harvard,2018-19,600,35,95,94,80,101,97,98,0,0,0,0,0,0,0,300,0.5,300,0.5,80,0.133,394,0.657,99,0.165,19,0.032,8,0.013,95,0.158,60,0.1,530,88.3%,71.1%
29Q034,P.S. 034 John Harvard,2019-20,572,36,79,98,89,78,105,87,0,0,0,0,0,0,0,285,0.498,287,0.502,78,0.136,361,0.631,103,0.18,23,0.04,7,0.012,81,0.142,64,0.112,507,88.6%,71.1%
29Q035,P.S. 035 Nathaniel Woodhull,2015-16,654,36,109,101,90,116,109,93,0,0,0,0,0,0,0,340,0.52,314,0.48,160,0.245,228,0.349,189,0.289,54,0.083,23,0.035,112,0.171,92,0.141,545,83.3%,57.6%
29Q035,P.S. 035 Nathaniel Woodhull,2016-17,680,36,117,109,95,89,133,101,0,0,0,0,0,0,0,342,0.503,338,0.497,193,0.284,230,0.338,188,0.276,50,0.074,19,0.028,97,0.143,96,0.141,595,87.5%,54.4%
29Q035,P.S. 035 Nathaniel Woodhull,2017-18,706,32,108,120,112,99,97,138,0,0,0,0,0,0,0,358,0.507,348,0.493,197,0.279,247,0.35,189,0.268,57,0.081,16,0.023,102,0.144,98,0.139,637,90.2%,74.8%
29Q035,P.S. 035 Nathaniel Woodhull,2018-19,674,34,107,112,114,117,93,97,0,0,0,0,0,0,0,325,0.482,349,0.518,195,0.289,223,0.331,176,0.261,60,0.089,20,0.03,102,0.151,95,0.141,564,83.7%,73.1%
29Q035,P.S. 035 Nathaniel Woodhull,2019-20,691,36,105,120,104,100,131,95,0,0,0,0,0,0,0,326,0.472,365,0.528,213,0.308,217,0.314,174,0.252,66,0.096,21,0.03,103,0.149,107,0.155,558,80.8%,73.6%
29Q036,P.S. 036 Saint Albans School,2015-16,487,0,67,87,72,90,92,79,0,0,0,0,0,0,0,251,0.515,236,0.485,1,0.002,429,0.881,43,0.088,13,0.027,1,0.002,99,0.203,17,0.035,297,61.0%,59.4%
29Q036,P.S. 036 Saint Albans School,2016-17,466,0,62,69,75,72,94,94,0,0,0,0,0,0,0,231,0.496,235,0.504,8,0.017,398,0.854,43,0.092,16,0.034,1,0.002,97,0.208,24,0.052,293,62.9%,61.8%
29Q036,P.S. 036 Saint Albans School,2017-18,449,0,69,65,73,72,74,96,0,0,0,0,0,0,0,215,0.479,234,0.521,16,0.036,366,0.815,46,0.102,17,0.038,4,0.009,98,0.218,29,0.065,325,72.4%,73.5%
29Q036,P.S. 036 Saint Albans School,2018-19,408,0,64,70,63,56,74,81,0,0,0,0,0,0,0,196,0.48,212,0.52,10,0.025,330,0.809,48,0.118,18,0.044,2,0.005,93,0.228,27,0.066,285,69.9%,70.0%
29Q036,P.S. 036 Saint Albans School,2019-20,357,13,46,62,66,51,55,64,0,0,0,0,0,0,0,168,0.471,189,0.529,6,0.017,278,0.779,58,0.162,14,0.039,1,0.003,75,0.21,19,0.053,254,71.1%,72.2%
29Q037,Cynthia Jenkins School,2015-16,547,47,80,71,91,81,85,92,0,0,0,0,0,0,0,262,0.479,285,0.521,11,0.02,491,0.898,37,0.068,7,0.013,1,0.002,112,0.205,19,0.035,430,78.6%,61.5%
29Q037,Cynthia Jenkins School,2016-17,508,44,73,66,78,88,78,81,0,0,0,0,0,0,0,248,0.488,260,0.512,13,0.026,448,0.882,40,0.079,6,0.012,1,0.002,103,0.203,20,0.039,377,74.2%,60.3%
29Q037,Cynthia Jenkins School,2017-18,445,36,59,58,69,74,79,70,0,0,0,0,0,0,0,213,0.479,232,0.521,10,0.022,385,0.865,41,0.092,8,0.018,1,0.002,96,0.216,18,0.04,356,80.0%,73.2%
29Q037,Cynthia Jenkins School,2018-19,421,30,44,61,55,75,71,85,0,0,0,0,0,0,0,186,0.442,235,0.558,11,0.026,359,0.853,42,0.1,5,0.012,4,0.01,94,0.223,14,0.033,347,82.4%,73.5%
29Q037,Cynthia Jenkins School,2019-20,353,28,40,38,52,57,65,73,0,0,0,0,0,0,0,165,0.467,188,0.533,12,0.034,300,0.85,35,0.099,6,0.017,0,0,73,0.207,16,0.045,289,81.9%,75.9%
29Q038,P.S. 038 Rosedale,2015-16,218,0,47,24,38,30,38,41,0,0,0,0,0,0,0,97,0.445,121,0.555,3,0.014,195,0.894,14,0.064,2,0.009,4,0.018,44,0.202,4,0.018,180,82.6%,45.1%
29Q038,P.S. 038 Rosedale,2016-17,223,0,39,36,35,42,36,35,0,0,0,0,0,0,0,94,0.422,129,0.578,6,0.027,196,0.879,15,0.067,1,0.004,5,0.022,40,0.179,10,0.045,178,79.8%,36.2%
29Q038,P.S. 038 Rosedale,2018-19,283,0,43,51,57,44,43,45,0,0,0,0,0,0,0,137,0.484,146,0.516,7,0.025,246,0.869,22,0.078,2,0.007,6,0.021,47,0.166,16,0.057,202,71.4%,52.2%
29Q038,P.S. 038 Rosedale,2019-20,269,0,42,37,47,61,41,41,0,0,0,0,0,0,0,132,0.491,137,0.509,8,0.03,222,0.825,30,0.112,3,0.011,6,0.022,42,0.156,12,0.045,182,67.7%,50.9%
29Q052,P.S. 052 Queens,2015-16,509,30,100,79,55,88,90,67,0,0,0,0,0,0,0,258,0.507,251,0.493,6,0.012,438,0.861,49,0.096,10,0.02,6,0.012,112,0.22,23,0.045,337,66.2%,67.1%
29Q052,P.S. 052 Queens,2016-17,475,36,85,72,66,48,89,79,0,0,0,0,0,0,0,234,0.493,241,0.507,15,0.032,389,0.819,55,0.116,12,0.025,4,0.008,98,0.206,33,0.069,306,64.4%,64.3%
29Q052,P.S. 052 Queens,2017-18,462,30,78,74,68,65,58,89,0,0,0,0,0,0,0,219,0.474,243,0.526,15,0.032,361,0.781,60,0.13,16,0.035,10,0.022,102,0.221,35,0.076,345,74.7%,76.7%
29Q052,P.S. 052 Queens,2018-19,413,33,57,72,68,59,68,56,0,0,0,0,0,0,0,202,0.489,211,0.511,22,0.053,311,0.753,65,0.157,9,0.022,6,0.015,95,0.23,27,0.065,337,81.6%,77.3%
29Q052,P.S. 052 Queens,2019-20,376,34,48,50,62,57,59,66,0,0,0,0,0,0,0,178,0.473,198,0.527,12,0.032,272,0.723,65,0.173,14,0.037,13,0.035,83,0.221,33,0.088,307,81.6%,77.6%
29Q059,I.S. 059 Springfield Gardens,2015-16,548,0,0,0,0,0,0,0,195,177,176,0,0,0,0,272,0.496,276,0.504,7,0.013,500,0.912,26,0.047,9,0.016,6,0.011,107,0.195,12,0.022,355,64.8%,44.9%
29Q059,I.S. 059 Springfield Gardens,2016-17,573,0,0,0,0,0,0,0,187,203,183,0,0,0,0,279,0.487,294,0.513,5,0.009,517,0.902,34,0.059,12,0.021,5,0.009,136,0.237,10,0.017,411,71.7%,45.5%
29Q059,I.S. 059 Springfield Gardens,2017-18,586,0,0,0,0,0,0,0,214,177,195,0,0,0,0,290,0.495,296,0.505,11,0.019,507,0.865,33,0.056,27,0.046,8,0.014,116,0.198,15,0.026,444,75.8%,62.1%
29Q059,I.S. 059 Springfield Gardens,2018-19,599,0,0,0,0,0,0,0,201,197,201,0,0,0,0,310,0.518,289,0.482,12,0.02,521,0.87,35,0.058,25,0.042,6,0.01,114,0.19,20,0.033,396,66.1%,60.2%
29Q059,I.S. 059 Springfield Gardens,2019-20,577,0,0,0,0,0,0,0,185,197,195,0,0,0,0,284,0.492,293,0.508,8,0.014,519,0.899,35,0.061,12,0.021,3,0.005,110,0.191,23,0.04,393,68.1%,65.9%
29Q095,P.S. 095 Eastwood,2015-16,1517,0,231,237,274,271,231,273,0,0,0,0,0,0,0,748,0.493,769,0.507,588,0.388,164,0.108,659,0.434,81,0.053,25,0.016,157,0.103,362,0.239,959,63.2%,68.3%
29Q095,P.S. 095 Eastwood,2016-17,1508,0,234,234,244,272,280,244,0,0,0,0,0,0,0,766,0.508,742,0.492,606,0.402,154,0.102,656,0.435,73,0.048,19,0.013,158,0.105,371,0.246,886,58.8%,63.9%
29Q095,P.S. 095 Eastwood,2017-18,1490,0,237,239,226,256,263,269,0,0,0,0,0,0,0,752,0.505,738,0.495,614,0.412,140,0.094,627,0.421,85,0.057,24,0.016,175,0.117,331,0.222,1123,75.4%,77.9%
29Q095,P.S. 095 Eastwood,2018-19,1441,0,231,222,237,231,257,263,0,0,0,0,0,0,0,706,0.49,735,0.51,617,0.428,143,0.099,572,0.397,89,0.062,20,0.014,182,0.126,294,0.204,1036,71.9%,76.7%
29Q095,P.S. 095 Eastwood,2019-20,1435,0,231,231,232,240,245,256,0,0,0,0,0,0,0,727,0.507,708,0.493,596,0.415,149,0.104,586,0.408,85,0.059,19,0.013,174,0.121,308,0.215,1052,73.3%,77.4%
29Q109,Jean Nuzzi Intermediate School,2015-16,964,0,0,0,0,0,0,0,332,300,332,0,0,0,0,449,0.466,515,0.534,321,0.333,386,0.4,198,0.205,23,0.024,36,0.037,143,0.148,92,0.095,729,75.6%,43.2%
29Q109,Jean Nuzzi Intermediate School,2016-17,1039,0,0,0,0,0,0,0,366,346,327,0,0,0,0,496,0.477,543,0.523,349,0.336,402,0.387,217,0.209,28,0.027,43,0.041,164,0.158,105,0.101,812,78.2%,40.3%
29Q109,Jean Nuzzi Intermediate School,2017-18,1108,0,0,0,0,0,0,0,405,353,350,0,0,0,0,540,0.487,568,0.513,368,0.332,438,0.395,218,0.197,42,0.038,42,0.038,159,0.144,87,0.079,745,67.2%,58.7%
29Q109,Jean Nuzzi Intermediate School,2018-19,1164,0,0,0,0,0,0,0,409,395,360,0,0,0,0,579,0.497,585,0.503,374,0.321,469,0.403,215,0.185,67,0.058,39,0.034,188,0.162,81,0.07,786,67.5%,57.7%
